_id,author,category,createdAt,description,level,name,numReviews,numberofvedio,numnberofenroll,reviews,thumbnail
64f28fe072198c7979d37bd0,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:04.580Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Financial Modeling: Build a Complete DCF Valuation Model,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe072198c7979d37bdb,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:04.936Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Hands-on Financial Modeling (With 6 Excel Templates),0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe172198c7979d37be6,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:05.275Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,CAIIB Advanced Bank Management (Part I),0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe172198c7979d37bf1,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:05.601Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Stock Market investment:Non financial fundamental analysis,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe172198c7979d37bfc,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:05.942Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Learn How to Play CashFlow Game,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe272198c7979d37c07,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:06.285Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Basics of Business Finance,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe272198c7979d37c12,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:06.620Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Accounting Made Easy 2,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe272198c7979d37c1d,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:06.954Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,"Bitcoin: el futuro del dinero, hoy",0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe372198c7979d37c28,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:07.283Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Aprende a invertir practicando,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe372198c7979d37c33,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:07.609Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Trading con retrocesos de Fibonacci,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe372198c7979d37c3e,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:07.943Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Mit Finanzwissen zu besserem Unternehmertum,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe472198c7979d37c49,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:08.274Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Como hacer empresa en 10 sesiones prácticas,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe472198c7979d37c54,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:08.612Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,المحاسبة للإداريين و غير المحاسبين,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe472198c7979d37c5f,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:08.947Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,株式投資で本当のファンダメンタル分析ができるようになる,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe572198c7979d37c6a,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:09.288Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Curso de Trading práctico basado en casos reales,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe572198c7979d37c75,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:09.624Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Curso Avanzado de Trading,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe572198c7979d37c80,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:09.961Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,สอนเทรดไบนารี่ อ๊อฟชั่นอย่างง่าย,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe672198c7979d37c8b,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:10.315Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,MQL4 Tutorial Golden Goose,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe672198c7979d37c96,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:10.690Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Análise de Concessão de Crédito,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe772198c7979d37ca1,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:11.022Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Technical Analysis Using Elliott Wave Theory,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe772198c7979d37cac,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:11.351Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,The Basics Of Volume Analysis,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe772198c7979d37cb7,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:11.677Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Crash Course on Cost of Capital and Capital Structuring,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe872198c7979d37cc2,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:12.014Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Business Accounting Made Easy,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe872198c7979d37ccd,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:12.351Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Build a DCF Model from Scratch,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe872198c7979d37cd8,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:12.693Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,"Multiply your returns using 'Value Investing"",https://www.udemy.com/multiply-your-returns-using-value-investing/,true,20,1942,19,63,All Levels,4.5 hours,2015-07-23T00:08:33Z
874284,Weekly Forex Analysis by Baraq FX""",0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe972198c7979d37ce3,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:13.022Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Technical Analysis - A practical approach for trade entry,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe972198c7979d37cee,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:13.349Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Mastering Technical Analysis : Maximizing Trading Profits,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fe972198c7979d37cf9,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:13.685Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,The Complete Guide to Professional Trading with Elliott Wave,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fea72198c7979d37d04,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:14.039Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,A Complete Guide to Becoming a Trader on the Forex Market,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fea72198c7979d37d0f,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:14.367Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Stock Market for Beginners - Complete Starter Toolkit,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fea72198c7979d37d1a,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:14.708Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Beginners Binary Options Course,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28feb72198c7979d37d25,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:15.050Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Technical Analysis 101: Secrets of Trading Revealed,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28feb72198c7979d37d30,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:15.389Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,"Forex: What's a Trend and When it is Strong and Reliable",0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28feb72198c7979d37d3b,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:15.751Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Volatility Trading Analysis with R,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fec72198c7979d37d46,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:16.102Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,How To Profit From Stock Market Volatility,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fec72198c7979d37d51,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:16.452Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Awaken the Accountant in You | Master the Accounting Basics,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fec72198c7979d37d5c,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:16.788Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,WE WILL PAY YOU TO TRADE WITH US,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fed72198c7979d37d67,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:17.124Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Situational Trading: Proven Option Strategy for any Scenario,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fed72198c7979d37d72,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:17.450Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Portfolio Management for CA / CS / CFA exams,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fed72198c7979d37d7d,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:17.790Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Algorithmic Trading in MATLAB: WFAToolbox App GUI (Finance),0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fee72198c7979d37d88,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:18.117Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Finding an Unlimited Amount of Investors,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fee72198c7979d37d93,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:18.446Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Bookkeeping Made Easy,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fee72198c7979d37d9e,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:18.799Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,BITCOIN VISUALLY. Part I.,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fef72198c7979d37da9,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:19.127Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Learn and Master the Basics of Finance,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fef72198c7979d37db4,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:19.457Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,FOREX : LearnTo Trade the Improved ( Advanced ) Patterns,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28fef72198c7979d37dbf,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:19.788Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Mastering the Market : (Technical Analysis + Candlestick),0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff072198c7979d37dca,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:20.124Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Mastering Countertrend Trading : High Profit Trading Pattern,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff072198c7979d37dd5,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:20.454Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Exam 1 Review - Managerial Accounting (U of H),0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff072198c7979d37de0,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:20.791Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,* An Integrated Approach to the Fundamentals of Accounting,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff172198c7979d37deb,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:21.115Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Get to grips with the CFA calculator,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff172198c7979d37df6,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:21.444Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Financial Model Fundamentals-Learn the Essential Skills,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff172198c7979d37e01,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:21.778Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Forex: Economic News Trading,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff272198c7979d37e0c,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:22.119Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Analyze Real Estate Investments | Financial Modeling,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff272198c7979d37e17,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:22.454Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Forex For Beginners - A Guide To Currency Trading,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff272198c7979d37e22,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:22.791Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Raise Your Credit Score to 800 Or More....,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff372198c7979d37e2d,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:23.142Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Financial Management Budgeting Techniques,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff372198c7979d37e38,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:23.474Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Forex Killing Divergence - How to trade with precision,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff372198c7979d37e43,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:23.805Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Working Capital Management for CA / CFA / CPA Exams,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff472198c7979d37e4e,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:24.146Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Risk Analysis - Capital Budgeting for CA / CS / CFA exams,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff472198c7979d37e59,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:24.475Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Corporate Finance 101: Financial Statement Analysis & Ratios,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff472198c7979d37e64,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:24.800Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Mastering Futures Options for Beginners - Your Top 5 Plays!,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff572198c7979d37e6f,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:25.126Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,"Professional Options Trading, Simplified",0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff572198c7979d37e7a,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:25.458Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,"Advanced Options Concepts - Probability, Greeks, Simulation",0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff572198c7979d37e85,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:25.795Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Accounting Basics - A Complete Study,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff672198c7979d37e90,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:26.128Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Case Studies in Macro Economics,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff672198c7979d37e9b,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:26.456Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,My Forex Strategy that win consistently over and over,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff672198c7979d37ea6,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:26.784Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Understand Banks & Financial Markets ,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff772198c7979d37eb1,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:27.113Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Stock Technical Analysis with Python,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff772198c7979d37ebc,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:27.444Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,How to Become an Accountant from scratch!,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff772198c7979d37ec7,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:27.768Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,How to invest in Gold,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff872198c7979d37ed2,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:28.096Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Automate Your Finances,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff872198c7979d37edd,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:28.418Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,MBA Accounting and Finance for Managers(Paper MS04 of IGNOU),0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff872198c7979d37ee8,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:28.752Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Accounting Made Easy: A Quick Guide to Financial Accounting,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff972198c7979d37ef3,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:29.080Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Futures/Commodity Training (Basics),0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff972198c7979d37efe,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:29.410Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Cost Accounting Marginal Costing Theory and Practice,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ff972198c7979d37f09,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:29.735Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,The Big Volatility Short: The Best Trade On Wall Street!,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ffa72198c7979d37f14,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:30.059Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Master Finance in Three Hours,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
64f28ffa72198c7979d37f1f,6461abc29378d1e130fb16ba,64a4e304610000aeed38a1ec,2023-09-02T01:29:30.417Z,"Intro to React: Component-based UI, state management, JSX syntax for dynamic web app development",Intermediate,Learn Options on Futures for Hedging Options and Stocks,0,4,0,[],https://res.cloudinary.com/dmox5rnsj/image/upload/v1693568116/react.js-img_m0j2ue.png
